0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:02:44 +0530] "GET /OFOS/staff.jsp?search=1 HTTP/1.1" 404 740
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:03:18 +0530] "GET /OFOS/Staff.jsp HTTP/1.1" 200 6087
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:03:21 +0530] "GET /OFOS/Staff.jsp?search=1 HTTP/1.1" 200 3924
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:03:39 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:07:35 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:07:38 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:07:45 +0530] "GET /OFOS/Staff.jsp?search=1 HTTP/1.1" 200 3924
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:08:03 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:47:25 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:51:55 +0530] "GET /OFOS/Staff.jsp?search=2 HTTP/1.1" 200 3924
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:51:59 +0530] "GET /OFOS/Staff.jsp?search=3 HTTP/1.1" 200 2910
0:0:0:0:0:0:0:1 - - [30/Apr/2025:14:52:33 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 3060
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:04:00 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 3060
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:11:10 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2901
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:21:36 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:23:20 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:26:17 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:26:29 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:30:45 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:30:48 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:30:53 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:30:53 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:30:59 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 52
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:32:23 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:32:23 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:03 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:07 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:07 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:10 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:14 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:16 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:19 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:22 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:59 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:35:59 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:36:03 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:36:08 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:36:13 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:36:13 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:36:17 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 48
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:40:45 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:40:50 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:40:50 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:40:56 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:47:29 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:47:29 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:47:35 +0530] "GET /OFOS/Staff.jsp?search=9 HTTP/1.1" 200 2299
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:47:35 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:47:39 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:48:07 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 56
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:48:08 +0530] "GET /favicon.ico HTTP/1.1" 404 763
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:48:13 +0530] "POST /OFOS/AddOrderServlet HTTP/1.1" 200 64
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:48 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
0:0:0:0:0:0:0:1 - - [30/Apr/2025:15:49:51 +0530] "GET /OFOS/AddOrderServlet HTTP/1.1" 405 752
